Route:- 3860,Date:- 10/22/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,2.56,0,0,0,0,7,2.56,1,2.33,0,0,0,0,7,2.33,2,2.44,0,0,0,0,14,2.44
06:00:01-07:00:00,3,7.69,4,0.86,18,0.41,21,7.69,4,9.3,20,4.12,178,3.78,9.6,3.19,7,8.54,24,2.52,196,2.16,31,5.4
07:00:01-08:00:00,3,7.69,24,5.14,192,4.41,13.2,4.84,4,9.3,23,4.73,224,4.76,28,9.3,7,8.54,47,4.93,416,4.59,41,7.14
08:00:01-09:00:00,5,12.82,32,6.85,278,6.38,18.5,6.78,4,9.3,51,10.49,536,11.39,28,9.3,9,10.98,83,8.71,814,8.99,46,8.01
09:00:01-10:00:00,3,7.69,40,8.57,290,6.66,14.4,5.27,4,9.3,44,9.05,412,8.76,28,9.3,7,8.54,84,8.81,702,7.75,42,7.32
10:00:01-11:00:00,2,5.13,22,4.71,216,4.96,14,5.13,2,4.65,32,6.58,298,6.34,14,4.65,4,4.88,54,5.67,514,5.67,28,4.88
11:00:01-12:00:00,3,7.69,25,5.35,258,5.93,21,7.69,5,11.63,39,8.02,384,8.16,20,6.64,8,9.76,64,6.72,642,7.09,41,7.14
12:00:01-13:00:00,2,5.13,14,3,131,3.01,8,2.93,1,2.33,10,2.06,136,2.89,7,2.33,3,3.66,24,2.52,267,2.95,15,2.61
13:00:01-14:00:00,2,5.13,14,3,196,4.5,14,5.13,1,2.33,6,1.23,60,1.28,7,2.33,3,3.66,20,2.1,256,2.83,21,3.66
14:00:01-15:00:00,2,5.13,45,9.64,383,8.8,12,4.4,2,4.65,12,2.47,121,2.57,14,4.65,4,4.88,57,5.98,504,5.56,26,4.53
15:00:01-16:00:00,2,5.13,26,5.57,290,6.66,14,5.13,3,6.98,23,4.73,224,4.76,21,6.98,5,6.1,49,5.14,514,5.67,35,6.1
16:00:01-17:00:00,4,10.26,29,6.21,270,6.2,16,5.86,4,9.3,35,7.2,282,5.99,16,5.32,8,9.76,64,6.72,552,6.09,32,5.57
17:00:01-18:00:00,1,2.56,10,2.14,88,2.02,3.7,1.36,2,4.65,65,13.37,732,15.56,14,4.65,3,3.66,75,7.87,820,9.05,18,3.14
18:00:01-19:00:00,2,5.13,91,19.49,876,20.12,14,5.13,1,2.33,21,4.32,178,3.78,2.4,0.8,3,3.66,112,11.75,1054,11.64,16,2.79
19:00:01-20:00:00,1,2.56,36,7.71,345,7.92,7,2.56,1,2.33,40,8.23,360,7.65,7,2.33,2,2.44,76,7.97,705,7.78,14,2.44
20:00:01-21:00:00,1,2.56,8,1.71,76,1.75,7,2.56,1,2.33,26,5.35,247,5.25,7,2.33,2,2.44,34,3.57,323,3.57,14,2.44
21:00:01-22:00:00,1,2.56,36,7.71,349,8.02,7,2.56,2,4.65,38,7.82,324,6.89,14,4.65,3,3.66,74,7.76,673,7.43,21,3.66
22:00:01-23:00:00,1,2.56,11,2.36,98,2.25,7,2.56,1,2.33,1,0.21,8,0.17,7,2.33,2,2.44,12,1.26,106,1.17,14,2.44
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,39,,467,,4354,,273,,43,,486,,4704,,301,,82,,953,,9058,,574,
